date,id,name,population,wikidata_id,check,bool
1995-12-31,42,Langstrasse,10952,Q1805410,1995-12-31---Q1805410,True
1994-12-31,42,Langstrasse,11183,Q1805410,1994-12-31---Q1805410,True
1993-12-31,42,Langstrasse,11505,Q1805410,1993-12-31---Q1805410,True
1992-12-31,42,Langstrasse,12046,Q1805410,1992-12-31---Q1805410,True
1991-12-31,42,Langstrasse,12126,Q1805410,1991-12-31---Q1805410,True
1990-12-31,42,Langstrasse,11763,Q1805410,1990-12-31---Q1805410,True
1989-12-31,42,Langstrasse,11617,Q1805410,1989-12-31---Q1805410,True
1988-12-31,42,Langstrasse,11671,Q1805410,1988-12-31---Q1805410,True
1987-12-31,42,Langstrasse,11539,Q1805410,1987-12-31---Q1805410,True
1986-12-31,42,Langstrasse,11484,Q1805410,1986-12-31---Q1805410,True
1985-12-31,42,Langstrasse,11288,Q1805410,1985-12-31---Q1805410,True
1984-12-31,42,Langstrasse,11402,Q1805410,1984-12-31---Q1805410,True
1983-12-31,42,Langstrasse,11650,Q1805410,1983-12-31---Q1805410,True
1982-12-31,42,Langstrasse,11630,Q1805410,1982-12-31---Q1805410,True
1981-12-31,42,Langstrasse,11848,Q1805410,1981-12-31---Q1805410,True
1980-12-31,42,Langstrasse,11949,Q1805410,1980-12-31---Q1805410,True
1979-12-31,42,Langstrasse,12043,Q1805410,1979-12-31---Q1805410,True
1978-12-31,42,Langstrasse,12161,Q1805410,1978-12-31---Q1805410,True
1977-12-31,42,Langstrasse,12360,Q1805410,1977-12-31---Q1805410,True
1976-12-31,42,Langstrasse,12559,Q1805410,1976-12-31---Q1805410,True
1975-12-31,42,Langstrasse,13157,Q1805410,1975-12-31---Q1805410,True
1974-12-31,42,Langstrasse,13553,Q1805410,1974-12-31---Q1805410,True
1973-12-31,42,Langstrasse,13841,Q1805410,1973-12-31---Q1805410,True
1972-12-31,42,Langstrasse,14437,Q1805410,1972-12-31---Q1805410,True
1971-12-31,42,Langstrasse,14571,Q1805410,1971-12-31---Q1805410,True
1970-12-31,42,Langstrasse,14879,Q1805410,1970-12-31---Q1805410,True
2018-12-31,41,Werd,4455,Q531899,2018-12-31---Q531899,False
2017-12-31,41,Werd,4574,Q531899,2017-12-31---Q531899,True
2016-12-31,41,Werd,4594,Q531899,2016-12-31---Q531899,True
2015-12-31,41,Werd,4460,Q531899,2015-12-31---Q531899,True
2014-12-31,41,Werd,4428,Q531899,2014-12-31---Q531899,True
2013-12-31,41,Werd,4188,Q531899,2013-12-31---Q531899,True
2012-12-31,41,Werd,4195,Q531899,2012-12-31---Q531899,True
2011-12-31,41,Werd,4189,Q531899,2011-12-31---Q531899,True
2010-12-31,41,Werd,4167,Q531899,2010-12-31---Q531899,True
2009-12-31,41,Werd,4104,Q531899,2009-12-31---Q531899,True
2008-12-31,41,Werd,4015,Q531899,2008-12-31---Q531899,True
2007-12-31,41,Werd,3944,Q531899,2007-12-31---Q531899,True
2006-12-31,41,Werd,3865,Q531899,2006-12-31---Q531899,True
2005-12-31,41,Werd,3878,Q531899,2005-12-31---Q531899,True
2004-12-31,41,Werd,3763,Q531899,2004-12-31---Q531899,True
2003-12-31,41,Werd,3788,Q531899,2003-12-31---Q531899,True
2002-12-31,41,Werd,3850,Q531899,2002-12-31---Q531899,True
2001-12-31,41,Werd,3838,Q531899,2001-12-31---Q531899,True
2000-12-31,41,Werd,3917,Q531899,2000-12-31---Q531899,True
1999-12-31,41,Werd,3966,Q531899,1999-12-31---Q531899,True
1998-12-31,41,Werd,3913,Q531899,1998-12-31---Q531899,True
1997-12-31,41,Werd,3928,Q531899,1997-12-31---Q531899,True
1996-12-31,41,Werd,3979,Q531899,1996-12-31---Q531899,True
1995-12-31,41,Werd,4005,Q531899,1995-12-31---Q531899,True
1994-12-31,41,Werd,4125,Q531899,1994-12-31---Q531899,True
1993-12-31,41,Werd,4048,Q531899,1993-12-31---Q531899,True
1992-12-31,41,Werd,3984,Q531899,1992-12-31---Q531899,True
1991-12-31,41,Werd,3884,Q531899,1991-12-31---Q531899,True
1990-12-31,41,Werd,3740,Q531899,1990-12-31---Q531899,True
1989-12-31,41,Werd,3749,Q531899,1989-12-31---Q531899,True
1988-12-31,41,Werd,3818,Q531899,1988-12-31---Q531899,True
1987-12-31,41,Werd,3805,Q531899,1987-12-31---Q531899,True
1986-12-31,41,Werd,3817,Q531899,1986-12-31---Q531899,True
1985-12-31,41,Werd,3843,Q531899,1985-12-31---Q531899,True
1984-12-31,41,Werd,3891,Q531899,1984-12-31---Q531899,True
1983-12-31,41,Werd,3904,Q531899,1983-12-31---Q531899,True
1982-12-31,41,Werd,3930,Q531899,1982-12-31---Q531899,True
1981-12-31,41,Werd,3916,Q531899,1981-12-31---Q531899,True
1980-12-31,41,Werd,3932,Q531899,1980-12-31---Q531899,True
1979-12-31,41,Werd,4004,Q531899,1979-12-31---Q531899,True
1978-12-31,41,Werd,4008,Q531899,1978-12-31---Q531899,True
1977-12-31,41,Werd,4068,Q531899,1977-12-31---Q531899,True
1976-12-31,41,Werd,4162,Q531899,1976-12-31---Q531899,True
1975-12-31,41,Werd,4250,Q531899,1975-12-31---Q531899,True
1974-12-31,41,Werd,4377,Q531899,1974-12-31---Q531899,True
1973-12-31,41,Werd,4547,Q531899,1973-12-31---Q531899,True
1972-12-31,41,Werd,4526,Q531899,1972-12-31---Q531899,True
1971-12-31,41,Werd,4558,Q531899,1971-12-31---Q531899,True
1970-12-31,41,Werd,4652,Q531899,1970-12-31---Q531899,True
2018-12-31,34,Sihlfeld,21680,Q370104,2018-12-31---Q370104,False
2017-12-31,34,Sihlfeld,21660,Q370104,2017-12-31---Q370104,True
2016-12-31,34,Sihlfeld,21177,Q370104,2016-12-31---Q370104,True
2015-12-31,34,Sihlfeld,21339,Q370104,2015-12-31---Q370104,True
2014-12-31,34,Sihlfeld,21195,Q370104,2014-12-31---Q370104,True
2013-12-31,34,Sihlfeld,20931,Q370104,2013-12-31---Q370104,True
2012-12-31,34,Sihlfeld,20831,Q370104,2012-12-31---Q370104,True
2011-12-31,34,Sihlfeld,20307,Q370104,2011-12-31---Q370104,True
2010-12-31,34,Sihlfeld,20115,Q370104,2010-12-31---Q370104,True
2009-12-31,34,Sihlfeld,20464,Q370104,2009-12-31---Q370104,True
2008-12-31,34,Sihlfeld,20543,Q370104,2008-12-31---Q370104,True
2007-12-31,34,Sihlfeld,20372,Q370104,2007-12-31---Q370104,True
2006-12-31,34,Sihlfeld,20314,Q370104,2006-12-31---Q370104,True
2005-12-31,34,Sihlfeld,20554,Q370104,2005-12-31---Q370104,True
2004-12-31,34,Sihlfeld,20567,Q370104,2004-12-31---Q370104,True
2003-12-31,34,Sihlfeld,20663,Q370104,2003-12-31---Q370104,True
2002-12-31,34,Sihlfeld,20731,Q370104,2002-12-31---Q370104,True
2001-12-31,34,Sihlfeld,20704,Q370104,2001-12-31---Q370104,True
2000-12-31,34,Sihlfeld,20887,Q370104,2000-12-31---Q370104,True
1999-12-31,34,Sihlfeld,20997,Q370104,1999-12-31---Q370104,True
1998-12-31,34,Sihlfeld,21018,Q370104,1998-12-31---Q370104,True
1997-12-31,34,Sihlfeld,21132,Q370104,1997-12-31---Q370104,True
1996-12-31,34,Sihlfeld,21233,Q370104,1996-12-31---Q370104,True
1995-12-31,34,Sihlfeld,21453,Q370104,1995-12-31---Q370104,True
1994-12-31,34,Sihlfeld,21569,Q370104,1994-12-31---Q370104,True
1993-12-31,34,Sihlfeld,21536,Q370104,1993-12-31---Q370104,True
1992-12-31,34,Sihlfeld,21406,Q370104,1992-12-31---Q370104,True
1991-12-31,34,Sihlfeld,21222,Q370104,1991-12-31---Q370104,True
1990-12-31,34,Sihlfeld,20726,Q370104,1990-12-31---Q370104,True
1989-12-31,34,Sihlfeld,20525,Q370104,1989-12-31---Q370104,True
1988-12-31,34,Sihlfeld,20673,Q370104,1988-12-31---Q370104,True
1987-12-31,34,Sihlfeld,20556,Q370104,1987-12-31---Q370104,True
1986-12-31,34,Sihlfeld,20736,Q370104,1986-12-31---Q370104,True
1985-12-31,34,Sihlfeld,20689,Q370104,1985-12-31---Q370104,True
1984-12-31,34,Sihlfeld,20995,Q370104,1984-12-31---Q370104,True
1983-12-31,34,Sihlfeld,21151,Q370104,1983-12-31---Q370104,True
2011-12-31,14,City,779,Q1093831,2011-12-31---Q1093831,True
1982-12-31,34,Sihlfeld,21580,Q370104,1982-12-31---Q370104,True
1981-12-31,34,Sihlfeld,21658,Q370104,1981-12-31---Q370104,True
1980-12-31,34,Sihlfeld,21775,Q370104,1980-12-31---Q370104,True
1979-12-31,34,Sihlfeld,21989,Q370104,1979-12-31---Q370104,True
1978-12-31,34,Sihlfeld,21905,Q370104,1978-12-31---Q370104,True
1977-12-31,34,Sihlfeld,22154,Q370104,1977-12-31---Q370104,True
1976-12-31,34,Sihlfeld,22414,Q370104,1976-12-31---Q370104,True
1975-12-31,34,Sihlfeld,23184,Q370104,1975-12-31---Q370104,True
1974-12-31,34,Sihlfeld,23570,Q370104,1974-12-31---Q370104,True
1973-12-31,34,Sihlfeld,24177,Q370104,1973-12-31---Q370104,True
1972-12-31,34,Sihlfeld,24937,Q370104,1972-12-31---Q370104,True
1971-12-31,34,Sihlfeld,25272,Q370104,1971-12-31---Q370104,True
1970-12-31,34,Sihlfeld,25686,Q370104,1970-12-31---Q370104,True
2018-12-31,33,Friesenberg,10933,Q693357,2018-12-31---Q693357,False
2017-12-31,33,Friesenberg,10860,Q693357,2017-12-31---Q693357,True
2016-12-31,33,Friesenberg,11002,Q693357,2016-12-31---Q693357,True
2015-12-31,33,Friesenberg,10698,Q693357,2015-12-31---Q693357,True
2014-12-31,33,Friesenberg,10695,Q693357,2014-12-31---Q693357,True
2013-12-31,33,Friesenberg,10696,Q693357,2013-12-31---Q693357,True
2012-12-31,33,Friesenberg,10986,Q693357,2012-12-31---Q693357,True
2011-12-31,33,Friesenberg,10622,Q693357,2011-12-31---Q693357,True
2010-12-31,33,Friesenberg,10596,Q693357,2010-12-31---Q693357,True
2009-12-31,33,Friesenberg,11003,Q693357,2009-12-31---Q693357,True
2008-12-31,33,Friesenberg,10325,Q693357,2008-12-31---Q693357,True
2007-12-31,33,Friesenberg,10296,Q693357,2007-12-31---Q693357,True
2006-12-31,33,Friesenberg,10342,Q693357,2006-12-31---Q693357,True
2005-12-31,33,Friesenberg,10360,Q693357,2005-12-31---Q693357,True
2004-12-31,33,Friesenberg,10326,Q693357,2004-12-31---Q693357,True
2003-12-31,33,Friesenberg,10387,Q693357,2003-12-31---Q693357,True
2002-12-31,33,Friesenberg,10188,Q693357,2002-12-31---Q693357,True
2001-12-31,33,Friesenberg,10042,Q693357,2001-12-31---Q693357,True
2000-12-31,33,Friesenberg,9972,Q693357,2000-12-31---Q693357,True
1999-12-31,33,Friesenberg,10013,Q693357,1999-12-31---Q693357,True
1998-12-31,33,Friesenberg,10029,Q693357,1998-12-31---Q693357,True
1997-12-31,33,Friesenberg,9991,Q693357,1997-12-31---Q693357,True
1996-12-31,33,Friesenberg,9993,Q693357,1996-12-31---Q693357,True
1995-12-31,33,Friesenberg,10155,Q693357,1995-12-31---Q693357,True
1994-12-31,33,Friesenberg,10213,Q693357,1994-12-31---Q693357,True
1993-12-31,33,Friesenberg,10167,Q693357,1993-12-31---Q693357,True
1992-12-31,33,Friesenberg,10039,Q693357,1992-12-31---Q693357,True
1991-12-31,33,Friesenberg,10126,Q693357,1991-12-31---Q693357,True
1990-12-31,33,Friesenberg,10037,Q693357,1990-12-31---Q693357,True
1989-12-31,33,Friesenberg,10066,Q693357,1989-12-31---Q693357,True
1988-12-31,33,Friesenberg,9969,Q693357,1988-12-31---Q693357,True
1987-12-31,33,Friesenberg,9955,Q693357,1987-12-31---Q693357,True
1986-12-31,33,Friesenberg,10008,Q693357,1986-12-31---Q693357,True
1985-12-31,33,Friesenberg,10111,Q693357,1985-12-31---Q693357,True
1984-12-31,33,Friesenberg,10182,Q693357,1984-12-31---Q693357,True
1983-12-31,33,Friesenberg,10233,Q693357,1983-12-31---Q693357,True
1982-12-31,33,Friesenberg,10309,Q693357,1982-12-31---Q693357,True
1981-12-31,33,Friesenberg,10416,Q693357,1981-12-31---Q693357,True
1980-12-31,33,Friesenberg,10455,Q693357,1980-12-31---Q693357,True
1979-12-31,33,Friesenberg,10680,Q693357,1979-12-31---Q693357,True
1978-12-31,33,Friesenberg,10777,Q693357,1978-12-31---Q693357,True
1977-12-31,33,Friesenberg,10782,Q693357,1977-12-31---Q693357,True
1976-12-31,33,Friesenberg,10909,Q693357,1976-12-31---Q693357,True
1975-12-31,33,Friesenberg,11107,Q693357,1975-12-31---Q693357,True
1974-12-31,33,Friesenberg,11332,Q693357,1974-12-31---Q693357,True
1973-12-31,33,Friesenberg,11430,Q693357,1973-12-31---Q693357,True
1972-12-31,33,Friesenberg,11165,Q693357,1972-12-31---Q693357,True
1971-12-31,33,Friesenberg,11408,Q693357,1971-12-31---Q693357,True
1970-12-31,33,Friesenberg,11263,Q693357,1970-12-31---Q693357,True
2018-12-31,31,Alt-Wiedikon,17956,Q433012,2018-12-31---Q433012,False
2017-12-31,31,Alt-Wiedikon,17522,Q433012,2017-12-31---Q433012,True
2016-12-31,31,Alt-Wiedikon,17321,Q433012,2016-12-31---Q433012,True
2015-12-31,31,Alt-Wiedikon,17158,Q433012,2015-12-31---Q433012,True
2014-12-31,31,Alt-Wiedikon,16918,Q433012,2014-12-31---Q433012,True
2013-12-31,31,Alt-Wiedikon,16706,Q433012,2013-12-31---Q433012,True
2012-12-31,31,Alt-Wiedikon,16109,Q433012,2012-12-31---Q433012,True
2011-12-31,31,Alt-Wiedikon,16014,Q433012,2011-12-31---Q433012,True
2010-12-31,31,Alt-Wiedikon,15988,Q433012,2010-12-31---Q433012,True
2009-12-31,31,Alt-Wiedikon,15504,Q433012,2009-12-31---Q433012,True
2008-12-31,31,Alt-Wiedikon,15727,Q433012,2008-12-31---Q433012,True
2007-12-31,31,Alt-Wiedikon,15440,Q433012,2007-12-31---Q433012,True
2006-12-31,31,Alt-Wiedikon,15231,Q433012,2006-12-31---Q433012,True
2005-12-31,31,Alt-Wiedikon,14971,Q433012,2005-12-31---Q433012,True
2004-12-31,31,Alt-Wiedikon,14551,Q433012,2004-12-31---Q433012,True
2003-12-31,31,Alt-Wiedikon,14459,Q433012,2003-12-31---Q433012,True
2002-12-31,31,Alt-Wiedikon,14811,Q433012,2002-12-31---Q433012,True
2001-12-31,31,Alt-Wiedikon,14692,Q433012,2001-12-31---Q433012,True
2000-12-31,31,Alt-Wiedikon,14789,Q433012,2000-12-31---Q433012,True
1999-12-31,31,Alt-Wiedikon,14889,Q433012,1999-12-31---Q433012,True
1998-12-31,31,Alt-Wiedikon,14975,Q433012,1998-12-31---Q433012,True
1997-12-31,31,Alt-Wiedikon,15000,Q433012,1997-12-31---Q433012,True
1996-12-31,31,Alt-Wiedikon,14869,Q433012,1996-12-31---Q433012,True
1995-12-31,31,Alt-Wiedikon,14719,Q433012,1995-12-31---Q433012,True
1994-12-31,31,Alt-Wiedikon,14803,Q433012,1994-12-31---Q433012,True
1993-12-31,31,Alt-Wiedikon,14637,Q433012,1993-12-31---Q433012,True
1992-12-31,31,Alt-Wiedikon,14454,Q433012,1992-12-31---Q433012,True
1991-12-31,31,Alt-Wiedikon,14194,Q433012,1991-12-31---Q433012,True
1990-12-31,31,Alt-Wiedikon,13679,Q433012,1990-12-31---Q433012,True
1989-12-31,31,Alt-Wiedikon,13535,Q433012,1989-12-31---Q433012,True
1988-12-31,31,Alt-Wiedikon,13338,Q433012,1988-12-31---Q433012,True
1987-12-31,31,Alt-Wiedikon,13160,Q433012,1987-12-31---Q433012,True
1986-12-31,31,Alt-Wiedikon,13350,Q433012,1986-12-31---Q433012,True
1985-12-31,31,Alt-Wiedikon,13376,Q433012,1985-12-31---Q433012,True
1984-12-31,31,Alt-Wiedikon,13680,Q433012,1984-12-31---Q433012,True
1983-12-31,31,Alt-Wiedikon,13661,Q433012,1983-12-31---Q433012,True
1982-12-31,31,Alt-Wiedikon,13800,Q433012,1982-12-31---Q433012,True
1981-12-31,31,Alt-Wiedikon,13689,Q433012,1981-12-31---Q433012,True
1980-12-31,31,Alt-Wiedikon,13920,Q433012,1980-12-31---Q433012,True
1979-12-31,31,Alt-Wiedikon,13866,Q433012,1979-12-31---Q433012,True
1978-12-31,31,Alt-Wiedikon,14138,Q433012,1978-12-31---Q433012,True
1977-12-31,31,Alt-Wiedikon,14305,Q433012,1977-12-31---Q433012,True
1976-12-31,31,Alt-Wiedikon,14593,Q433012,1976-12-31---Q433012,True
1975-12-31,31,Alt-Wiedikon,15035,Q433012,1975-12-31---Q433012,True
1974-12-31,31,Alt-Wiedikon,15273,Q433012,1974-12-31---Q433012,True
1973-12-31,31,Alt-Wiedikon,15272,Q433012,1973-12-31---Q433012,True
1972-12-31,31,Alt-Wiedikon,15572,Q433012,1972-12-31---Q433012,True
1971-12-31,31,Alt-Wiedikon,16027,Q433012,1971-12-31---Q433012,True
1970-12-31,31,Alt-Wiedikon,16386,Q433012,1970-12-31---Q433012,True
2018-12-31,24,Enge,9634,Q648218,2018-12-31---Q648218,False
2017-12-31,24,Enge,9489,Q648218,2017-12-31---Q648218,True
2016-12-31,24,Enge,9422,Q648218,2016-12-31---Q648218,True
2015-12-31,24,Enge,9257,Q648218,2015-12-31---Q648218,True
2014-12-31,24,Enge,9083,Q648218,2014-12-31---Q648218,True
2013-12-31,24,Enge,8836,Q648218,2013-12-31---Q648218,True
2012-12-31,24,Enge,8702,Q648218,2012-12-31---Q648218,True
2011-12-31,24,Enge,8684,Q648218,2011-12-31---Q648218,True
2010-12-31,24,Enge,8597,Q648218,2010-12-31---Q648218,True
2009-12-31,24,Enge,8668,Q648218,2009-12-31---Q648218,True
2008-12-31,24,Enge,8552,Q648218,2008-12-31---Q648218,True
2007-12-31,24,Enge,8473,Q648218,2007-12-31---Q648218,True
2006-12-31,24,Enge,8367,Q648218,2006-12-31---Q648218,True
2010-12-31,14,City,835,Q1093831,2010-12-31---Q1093831,True
2005-12-31,24,Enge,8375,Q648218,2005-12-31---Q648218,True
2004-12-31,24,Enge,8209,Q648218,2004-12-31---Q648218,True
2003-12-31,24,Enge,8228,Q648218,2003-12-31---Q648218,True
2002-12-31,24,Enge,8279,Q648218,2002-12-31---Q648218,True
2001-12-31,24,Enge,8102,Q648218,2001-12-31---Q648218,True
2000-12-31,24,Enge,8189,Q648218,2000-12-31---Q648218,True
1999-12-31,24,Enge,8134,Q648218,1999-12-31---Q648218,True
1998-12-31,24,Enge,8150,Q648218,1998-12-31---Q648218,True
1997-12-31,24,Enge,8164,Q648218,1997-12-31---Q648218,True
1996-12-31,24,Enge,8155,Q648218,1996-12-31---Q648218,True
1995-12-31,24,Enge,8174,Q648218,1995-12-31---Q648218,True
1994-12-31,24,Enge,8122,Q648218,1994-12-31---Q648218,True
1993-12-31,24,Enge,8125,Q648218,1993-12-31---Q648218,True
1992-12-31,24,Enge,7956,Q648218,1992-12-31---Q648218,True
1991-12-31,24,Enge,8008,Q648218,1991-12-31---Q648218,True
1990-12-31,24,Enge,8082,Q648218,1990-12-31---Q648218,True
1989-12-31,24,Enge,8171,Q648218,1989-12-31---Q648218,True
1988-12-31,24,Enge,8320,Q648218,1988-12-31---Q648218,True
1987-12-31,24,Enge,8365,Q648218,1987-12-31---Q648218,True
1986-12-31,24,Enge,8304,Q648218,1986-12-31---Q648218,True
1985-12-31,24,Enge,8403,Q648218,1985-12-31---Q648218,True
1984-12-31,24,Enge,8528,Q648218,1984-12-31---Q648218,True
1983-12-31,24,Enge,8581,Q648218,1983-12-31---Q648218,True
1982-12-31,24,Enge,8750,Q648218,1982-12-31---Q648218,True
1981-12-31,24,Enge,8971,Q648218,1981-12-31---Q648218,True
1980-12-31,24,Enge,9162,Q648218,1980-12-31---Q648218,True
1979-12-31,24,Enge,9119,Q648218,1979-12-31---Q648218,True
1978-12-31,24,Enge,9210,Q648218,1978-12-31---Q648218,True
1977-12-31,24,Enge,9178,Q648218,1977-12-31---Q648218,True
1976-12-31,24,Enge,9417,Q648218,1976-12-31---Q648218,True
1975-12-31,24,Enge,9672,Q648218,1975-12-31---Q648218,True
1974-12-31,24,Enge,9971,Q648218,1974-12-31---Q648218,True
1973-12-31,24,Enge,10343,Q648218,1973-12-31---Q648218,True
1972-12-31,24,Enge,10516,Q648218,1972-12-31---Q648218,True
1971-12-31,24,Enge,10882,Q648218,1971-12-31---Q648218,True
1970-12-31,24,Enge,11473,Q648218,1970-12-31---Q648218,True
2018-12-31,23,Leimbach,6320,Q691367,2018-12-31---Q691367,False
2017-12-31,23,Leimbach,6212,Q691367,2017-12-31---Q691367,True
2016-12-31,23,Leimbach,6173,Q691367,2016-12-31---Q691367,True
2015-12-31,23,Leimbach,6102,Q691367,2015-12-31---Q691367,True
2014-12-31,23,Leimbach,5936,Q691367,2014-12-31---Q691367,True
2013-12-31,23,Leimbach,5730,Q691367,2013-12-31---Q691367,True
2012-12-31,23,Leimbach,5354,Q691367,2012-12-31---Q691367,True
2011-12-31,23,Leimbach,5340,Q691367,2011-12-31---Q691367,True
2010-12-31,23,Leimbach,5293,Q691367,2010-12-31---Q691367,True
2009-12-31,23,Leimbach,5287,Q691367,2009-12-31---Q691367,True
2008-12-31,23,Leimbach,5185,Q691367,2008-12-31---Q691367,True
2007-12-31,23,Leimbach,5204,Q691367,2007-12-31---Q691367,True
2006-12-31,23,Leimbach,4944,Q691367,2006-12-31---Q691367,True
2005-12-31,23,Leimbach,4867,Q691367,2005-12-31---Q691367,True
2004-12-31,23,Leimbach,4778,Q691367,2004-12-31---Q691367,True
2003-12-31,23,Leimbach,4830,Q691367,2003-12-31---Q691367,True
2002-12-31,23,Leimbach,4681,Q691367,2002-12-31---Q691367,True
2001-12-31,23,Leimbach,4668,Q691367,2001-12-31---Q691367,True
2000-12-31,23,Leimbach,4644,Q691367,2000-12-31---Q691367,True
1999-12-31,23,Leimbach,4650,Q691367,1999-12-31---Q691367,True
1998-12-31,23,Leimbach,4619,Q691367,1998-12-31---Q691367,True
1997-12-31,23,Leimbach,4484,Q691367,1997-12-31---Q691367,True
1996-12-31,23,Leimbach,4553,Q691367,1996-12-31---Q691367,True
1995-12-31,23,Leimbach,4647,Q691367,1995-12-31---Q691367,True
1994-12-31,23,Leimbach,4598,Q691367,1994-12-31---Q691367,True
1993-12-31,23,Leimbach,4555,Q691367,1993-12-31---Q691367,True
1992-12-31,23,Leimbach,4567,Q691367,1992-12-31---Q691367,True
1991-12-31,23,Leimbach,4629,Q691367,1991-12-31---Q691367,True
1990-12-31,23,Leimbach,4586,Q691367,1990-12-31---Q691367,True
1989-12-31,23,Leimbach,4631,Q691367,1989-12-31---Q691367,True
1988-12-31,23,Leimbach,4695,Q691367,1988-12-31---Q691367,True
1987-12-31,23,Leimbach,4720,Q691367,1987-12-31---Q691367,True
1986-12-31,23,Leimbach,4783,Q691367,1986-12-31---Q691367,True
1985-12-31,23,Leimbach,4834,Q691367,1985-12-31---Q691367,True
1984-12-31,23,Leimbach,4905,Q691367,1984-12-31---Q691367,True
1983-12-31,23,Leimbach,4919,Q691367,1983-12-31---Q691367,True
2009-12-31,14,City,853,Q1093831,2009-12-31---Q1093831,True
1982-12-31,23,Leimbach,4977,Q691367,1982-12-31---Q691367,True
1981-12-31,23,Leimbach,4968,Q691367,1981-12-31---Q691367,True
1980-12-31,23,Leimbach,4635,Q691367,1980-12-31---Q691367,True
1979-12-31,23,Leimbach,4575,Q691367,1979-12-31---Q691367,True
1978-12-31,23,Leimbach,4604,Q691367,1978-12-31---Q691367,True
1977-12-31,23,Leimbach,4496,Q691367,1977-12-31---Q691367,True
1976-12-31,23,Leimbach,4273,Q691367,1976-12-31---Q691367,True
1975-12-31,23,Leimbach,4162,Q691367,1975-12-31---Q691367,True
1974-12-31,23,Leimbach,4085,Q691367,1974-12-31---Q691367,True
1973-12-31,23,Leimbach,3763,Q691367,1973-12-31---Q691367,True
1972-12-31,23,Leimbach,3752,Q691367,1972-12-31---Q691367,True
1971-12-31,23,Leimbach,3780,Q691367,1971-12-31---Q691367,True
1970-12-31,23,Leimbach,3859,Q691367,1970-12-31---Q691367,True
2018-12-31,21,Wollishofen,18923,Q642353,2018-12-31---Q642353,False
2017-12-31,21,Wollishofen,17892,Q642353,2017-12-31---Q642353,True
2016-12-31,21,Wollishofen,16567,Q642353,2016-12-31---Q642353,True
2015-12-31,21,Wollishofen,16244,Q642353,2015-12-31---Q642353,True
2014-12-31,21,Wollishofen,16137,Q642353,2014-12-31---Q642353,True
2013-12-31,21,Wollishofen,15937,Q642353,2013-12-31---Q642353,True
2012-12-31,21,Wollishofen,16029,Q642353,2012-12-31---Q642353,True
2011-12-31,21,Wollishofen,16055,Q642353,2011-12-31---Q642353,True
2010-12-31,21,Wollishofen,15988,Q642353,2010-12-31---Q642353,True
2009-12-31,21,Wollishofen,15854,Q642353,2009-12-31---Q642353,True
2008-12-31,21,Wollishofen,15794,Q642353,2008-12-31---Q642353,True
2007-12-31,21,Wollishofen,15744,Q642353,2007-12-31---Q642353,True
2006-12-31,21,Wollishofen,15587,Q642353,2006-12-31---Q642353,True
2005-12-31,21,Wollishofen,15592,Q642353,2005-12-31---Q642353,True
2004-12-31,21,Wollishofen,15499,Q642353,2004-12-31---Q642353,True
2003-12-31,21,Wollishofen,15468,Q642353,2003-12-31---Q642353,True
2002-12-31,21,Wollishofen,15771,Q642353,2002-12-31---Q642353,True
2001-12-31,21,Wollishofen,15928,Q642353,2001-12-31---Q642353,True
2000-12-31,21,Wollishofen,16102,Q642353,2000-12-31---Q642353,True
1999-12-31,21,Wollishofen,15896,Q642353,1999-12-31---Q642353,True
1998-12-31,21,Wollishofen,15826,Q642353,1998-12-31---Q642353,True
1997-12-31,21,Wollishofen,15820,Q642353,1997-12-31---Q642353,True
1996-12-31,21,Wollishofen,15844,Q642353,1996-12-31---Q642353,True
1995-12-31,21,Wollishofen,15918,Q642353,1995-12-31---Q642353,True
1994-12-31,21,Wollishofen,15902,Q642353,1994-12-31---Q642353,True
1993-12-31,21,Wollishofen,15927,Q642353,1993-12-31---Q642353,True
1992-12-31,21,Wollishofen,16008,Q642353,1992-12-31---Q642353,True
1991-12-31,21,Wollishofen,16201,Q642353,1991-12-31---Q642353,True
1990-12-31,21,Wollishofen,15798,Q642353,1990-12-31---Q642353,True
1989-12-31,21,Wollishofen,15804,Q642353,1989-12-31---Q642353,True
1988-12-31,21,Wollishofen,15926,Q642353,1988-12-31---Q642353,True
1987-12-31,21,Wollishofen,16063,Q642353,1987-12-31---Q642353,True
1986-12-31,21,Wollishofen,16008,Q642353,1986-12-31---Q642353,True
1985-12-31,21,Wollishofen,16146,Q642353,1985-12-31---Q642353,True
1984-12-31,21,Wollishofen,16332,Q642353,1984-12-31---Q642353,True
1983-12-31,21,Wollishofen,16502,Q642353,1983-12-31---Q642353,True
1982-12-31,21,Wollishofen,16761,Q642353,1982-12-31---Q642353,True
1981-12-31,21,Wollishofen,16668,Q642353,1981-12-31---Q642353,True
1980-12-31,21,Wollishofen,16708,Q642353,1980-12-31---Q642353,True
1979-12-31,21,Wollishofen,16913,Q642353,1979-12-31---Q642353,True
1978-12-31,21,Wollishofen,17099,Q642353,1978-12-31---Q642353,True
1977-12-31,21,Wollishofen,16971,Q642353,1977-12-31---Q642353,True
1976-12-31,21,Wollishofen,17134,Q642353,1976-12-31---Q642353,True
1975-12-31,21,Wollishofen,17345,Q642353,1975-12-31---Q642353,True
1974-12-31,21,Wollishofen,17650,Q642353,1974-12-31---Q642353,True
1973-12-31,21,Wollishofen,17819,Q642353,1973-12-31---Q642353,True
